epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,539.876,0.34681,0.18252,0.00182,0.97666,0.94231,0.98097,0.90752,0.39561,0.2544,0.00344,0.0002774,0.0002774,0.0002774
176,542.936,0.3608,0.20549,0.00211,0.96131,0.95572,0.98046,0.90793,0.40774,0.24046,0.00346,0.0002675,0.0002675,0.0002675
177,545.803,0.34858,0.19951,0.00191,0.95646,0.98077,0.98418,0.90655,0.40753,0.21598,0.00361,0.0002576,0.0002576,0.0002576
178,548.73,0.36488,0.20216,0.00189,0.95677,0.98077,0.98458,0.91493,0.40413,0.21107,0.00346,0.0002477,0.0002477,0.0002477
179,551.672,0.34487,0.18915,0.00186,0.94523,0.9958,0.98375,0.9175,0.38676,0.20109,0.00325,0.0002378,0.0002378,0.0002378
180,554.785,0.35371,0.1842,0.00178,0.92846,0.99837,0.98421,0.91559,0.38583,0.20354,0.00319,0.0002279,0.0002279,0.0002279
181,557.702,0.36035,0.18899,0.00196,0.94436,0.97913,0.98386,0.91792,0.3794,0.20151,0.00313,0.000218,0.000218,0.000218
182,560.764,0.3325,0.18485,0.00166,0.97995,0.9398,0.98173,0.91058,0.38708,0.20962,0.00325,0.0002081,0.0002081,0.0002081
183,563.673,0.3505,0.19701,0.00165,0.95618,0.98077,0.98141,0.91189,0.40163,0.22354,0.00349,0.0001982,0.0001982,0.0001982
184,566.736,0.36178,0.20519,0.00175,0.98064,0.97412,0.98369,0.91531,0.38736,0.21017,0.00326,0.0001883,0.0001883,0.0001883
185,569.618,0.32708,0.17644,0.00158,0.98103,0.99456,0.98425,0.91867,0.3783,0.20303,0.00319,0.0001784,0.0001784,0.0001784
186,572.621,0.33519,0.18847,0.00173,0.96209,0.97628,0.98238,0.91417,0.40053,0.22305,0.00341,0.0001685,0.0001685,0.0001685
187,575.578,0.35659,0.20702,0.00163,0.96264,0.99114,0.98252,0.91433,0.3916,0.21757,0.00326,0.0001586,0.0001586,0.0001586
188,578.498,0.34405,0.19825,0.00171,0.98066,0.97527,0.98369,0.91459,0.38466,0.21051,0.0032,0.0001487,0.0001487,0.0001487
189,581.627,0.31658,0.17063,0.00162,0.97663,0.98077,0.98407,0.91964,0.37563,0.21078,0.00318,0.0001388,0.0001388,0.0001388
190,584.488,0.34017,0.1894,0.002,0.95071,0.98077,0.9835,0.91734,0.38101,0.22136,0.00318,0.0001289,0.0001289,0.0001289
191,594.332,0.2856,0.17422,0.00161,0.94435,0.97901,0.97976,0.91174,0.38898,0.24789,0.0032,0.000119,0.000119,0.000119
192,597.262,0.28382,0.15374,0.00166,0.97652,0.96154,0.98023,0.91256,0.37986,0.23464,0.00313,0.0001091,0.0001091,0.0001091
193,600.16,0.29609,0.15135,0.00165,0.95919,0.96154,0.97927,0.90987,0.38189,0.24519,0.00317,9.92e-05,9.92e-05,9.92e-05
194,602.979,0.29851,0.15445,0.00162,0.97957,0.92231,0.9764,0.91084,0.37701,0.26133,0.00317,8.93e-05,8.93e-05,8.93e-05
195,605.784,0.29015,0.16216,0.00152,0.94435,0.97908,0.97921,0.9145,0.37105,0.23222,0.00311,7.94e-05,7.94e-05,7.94e-05
196,608.65,0.2811,0.1527,0.00154,0.96135,0.95661,0.97616,0.90694,0.38004,0.24554,0.00311,6.95e-05,6.95e-05,6.95e-05
197,611.593,0.27219,0.13174,0.00164,0.93622,0.98077,0.97867,0.90937,0.38236,0.23962,0.00317,5.96e-05,5.96e-05,5.96e-05
198,614.464,0.27473,0.13346,0.00161,0.98105,0.99567,0.98236,0.91282,0.37909,0.20994,0.00312,4.97e-05,4.97e-05,4.97e-05
199,617.399,0.27443,0.1567,0.00156,0.9743,1,0.98236,0.91221,0.3793,0.19821,0.00311,3.98e-05,3.98e-05,3.98e-05
200,620.28,0.27295,0.13184,0.00164,0.97927,1,0.98236,0.9112,0.38338,0.2004,0.00316,2.99e-05,2.99e-05,2.99e-05
